alpha,beta0,lambda,Episode,beta,Average over RMS of Value Estimates
0.1,1.0,0.8,298,1.6509204097989811e-29,0.09934254838520047
0.1,1.0,0.8,299,1.320736327839185e-29,0.0988930603970692
0.1,1.0,0.8,300,1.056589062271348e-29,0.09847125132095293
0.1,1.0,0.8,301,8.452712498170784e-30,0.09784564812981116
0.1,1.0,0.8,302,6.762169998536628e-30,0.09713342818479338
0.1,1.0,0.8,303,5.409735998829303e-30,0.09663770508474061
0.1,1.0,0.8,304,4.327788799063442e-30,0.0963726932312852
0.1,1.0,0.8,305,3.4622310392507545e-30,0.0958222639064282
0.1,1.0,0.8,306,2.7697848314006035e-30,0.09540846371572607
0.1,1.0,0.8,307,2.215827865120483e-30,0.09484174133971024
0.1,1.0,0.8,308,1.7726622920963865e-30,0.09446895945178785
0.1,1.0,0.8,309,1.4181298336771092e-30,0.09421315476466179
0.1,1.0,0.8,310,1.1345038669416875e-30,0.09376581844561478
0.1,1.0,0.8,311,9.0760309355335e-31,0.09310592500865054
0.1,1.0,0.8,312,7.2608247484268e-31,0.09295646073719663
0.1,1.0,0.8,313,5.8086597987414405e-31,0.0925235204464754
0.1,1.0,0.8,314,4.646927838993153e-31,0.0922661705525703
0.1,1.0,0.8,315,3.7175422711945227e-31,0.09182503650190874
0.1,1.0,0.8,316,2.974033816955618e-31,0.09155476667296909
0.1,1.0,0.8,317,2.3792270535644948e-31,0.09119964901513754
0.1,1.0,0.8,318,1.9033816428515957e-31,0.09091067708587998
0.1,1.0,0.8,319,1.5227053142812767e-31,0.09043112064511971
0.1,1.0,0.8,320,1.2181642514250215e-31,0.08991295942544986
0.1,1.0,0.8,321,9.745314011400172e-32,0.08930657255688443
0.1,1.0,0.8,322,7.796251209120138e-32,0.08885098987539969
0.1,1.0,0.8,323,6.237000967296111e-32,0.08858066749382766
0.1,1.0,0.8,324,4.989600773836889e-32,0.08817678615472832
0.1,1.0,0.8,325,3.9916806190695115e-32,0.08791806607157744
0.1,1.0,0.8,326,3.193344495255609e-32,0.08751100737810068
0.1,1.0,0.8,327,2.5546755962044876e-32,0.08725051745923759
0.1,1.0,0.8,328,2.0437404769635902e-32,0.08683813754638356
0.1,1.0,0.8,329,1.634992381570872e-32,0.08659599380965947
0.1,1.0,0.8,330,1.307993905256698e-32,0.0863017717086788
0.1,1.0,0.8,331,1.0463951242053584e-32,0.08611301706657905
0.1,1.0,0.8,332,8.371160993642867e-33,0.08582504940243237
0.1,1.0,0.8,333,6.696928794914295e-33,0.08514174359625759
0.1,1.0,0.8,334,5.357543035931436e-33,0.08464699522415853
0.1,1.0,0.8,335,4.286034428745149e-33,0.08453777358481092
0.1,1.0,0.8,336,3.428827542996119e-33,0.08467913750775226
0.1,1.0,0.8,337,2.7430620343968956e-33,0.08421583153988893
0.1,1.0,0.8,338,2.1944496275175166e-33,0.08368019889435885
0.1,1.0,0.8,339,1.7555597020140133e-33,0.08355469682134954
0.1,1.0,0.8,340,1.4044477616112107e-33,0.08316988912517502
0.1,1.0,0.8,341,1.1235582092889687e-33,0.0828044866950961
0.1,1.0,0.8,342,8.98846567431175e-34,0.08252552794561381
0.1,1.0,0.8,343,7.1907725394494e-34,0.08210539153916006
0.1,1.0,0.8,344,5.7526180315595205e-34,0.08171958655642063
0.1,1.0,0.8,345,4.602094425247617e-34,0.08154629049695378
0.1,1.0,0.8,346,3.6816755401980934e-34,0.08103655965107336
0.1,1.0,0.8,347,2.945340432158475e-34,0.08108173211586919
0.1,1.0,0.8,348,2.35627234572678e-34,0.0803935243006425
0.1,1.0,0.8,349,1.8850178765814243e-34,0.08014523960291209
0.1,1.0,0.8,350,1.5080143012651394e-34,0.07969821309651894
0.1,1.0,0.8,351,1.2064114410121115e-34,0.0795616907678397
0.1,1.0,0.8,352,9.651291528096893e-35,0.0789681383577029
0.1,1.0,0.8,353,7.721033222477515e-35,0.07871943795159839
0.1,1.0,0.8,354,6.176826577982013e-35,0.07832599965951631
0.1,1.0,0.8,355,4.94146126238561e-35,0.07790158024617945
0.1,1.0,0.8,356,3.953169009908488e-35,0.07738405831804317
0.1,1.0,0.8,357,3.1625352079267906e-35,0.0768561255375693
0.1,1.0,0.8,358,2.530028166341433e-35,0.07629241629012161
0.1,1.0,0.8,359,2.0240225330731463e-35,0.07596627926965187
0.1,1.0,0.8,360,1.6192180264585173e-35,0.07570720662502738
0.1,1.0,0.8,361,1.295374421166814e-35,0.07534392579036722
0.1,1.0,0.8,362,1.0362995369334511e-35,0.07487842602936845
0.1,1.0,0.8,363,8.290396295467609e-36,0.0743620652584251
0.1,1.0,0.8,364,6.632317036374088e-36,0.07442701292164985
0.1,1.0,0.8,365,5.3058536290992706e-36,0.07401100460067063
0.1,1.0,0.8,366,4.244682903279417e-36,0.07389282518281903
0.1,1.0,0.8,367,3.3957463226235334e-36,0.07382324484904258
0.1,1.0,0.8,368,2.716597058098827e-36,0.07360020435835933
0.1,1.0,0.8,369,2.1732776464790617e-36,0.07347986959605937
0.1,1.0,0.8,370,1.7386221171832495e-36,0.0734151285037655
0.1,1.0,0.8,371,1.3908976937465996e-36,0.07311583785746441
0.1,1.0,0.8,372,1.1127181549972799e-36,0.0729075662996898
0.1,1.0,0.8,373,8.901745239978238e-37,0.0728489055782191
0.1,1.0,0.8,374,7.121396191982591e-37,0.07292250790295961
0.1,1.0,0.8,375,5.697116953586073e-37,0.0724990940362834
0.1,1.0,0.8,376,4.557693562868859e-37,0.0724193407778686
0.1,1.0,0.8,377,3.6461548502950876e-37,0.07193137154349921
0.1,1.0,0.8,378,2.91692388023607e-37,0.07159229263914062
0.1,1.0,0.8,379,2.3335391041888564e-37,0.0709084009012204
0.1,1.0,0.8,380,1.866831283351085e-37,0.0706724863560158
0.1,1.0,0.8,381,1.4934650266808682e-37,0.07023598626973487
0.1,1.0,0.8,382,1.1947720213446946e-37,0.07000679709961423
0.1,1.0,0.8,383,9.558176170757558e-38,0.06986774222642811
0.1,1.0,0.8,384,7.646540936606046e-38,0.06978080927374827
0.1,1.0,0.8,385,6.117232749284837e-38,0.06949038098958504
0.1,1.0,0.8,386,4.89378619942787e-38,0.06890025755240269
0.1,1.0,0.8,387,3.9150289595422964e-38,0.06867034942180016
0.1,1.0,0.8,388,3.1320231676338373e-38,0.06845355525706207
0.1,1.0,0.8,389,2.50561853410707e-38,0.06827467772124854
0.1,1.0,0.8,390,2.004494827285656e-38,0.06816972439231134
0.1,1.0,0.8,391,1.603595861828525e-38,0.06778211212895983
0.1,1.0,0.8,392,1.28287668946282e-38,0.0676966247437512
0.1,1.0,0.8,393,1.0263013515702561e-38,0.06768153412782589
0.1,1.0,0.8,394,8.21041081256205e-39,0.06754399418795394
0.1,1.0,0.8,395,6.56832865004964e-39,0.06729666841442893
0.1,1.0,0.8,396,5.254662920039712e-39,0.06696029772014746
0.1,1.0,0.8,397,4.20373033603177e-39,0.06655707609516509
0.1,1.0,0.8,398,3.362984268825416e-39,0.06628706492945423
0.1,1.0,0.8,399,2.690387415060333e-39,0.0659648174248561
0.1,1.0,0.8,400,2.1523099320482664e-39,0.06574657033774978
0.1,1.0,0.8,401,1.7218479456386134e-39,0.06557533608539573
0.1,1.0,0.8,402,1.3774783565108908e-39,0.06572740831919875
0.1,1.0,0.8,403,1.1019826852087126e-39,0.06541646940874547
0.1,1.0,0.8,404,8.815861481669701e-40,0.06511969239510537
0.1,1.0,0.8,405,7.052689185335761e-40,0.0647083826430831
0.1,1.0,0.8,406,5.64215134826861e-40,0.06443264624538243
0.1,1.0,0.8,407,4.513721078614888e-40,0.06422727840239555
0.1,1.0,0.8,408,3.6109768628919104e-40,0.06420663986541211
0.1,1.0,0.8,409,2.8887814903135285e-40,0.06425491189031324
0.1,1.0,0.8,410,2.311025192250823e-40,0.06363788060224816
0.1,1.0,0.8,411,1.8488201538006587e-40,0.06346906603248603
0.1,1.0,0.8,412,1.4790561230405269e-40,0.06334804225782176
0.1,1.0,0.8,413,1.1832448984324215e-40,0.06345749395689473
0.1,1.0,0.8,414,9.465959187459373e-41,0.06291223319209434
0.1,1.0,0.8,415,7.572767349967499e-41,0.0623377758971494
0.1,1.0,0.8,416,6.058213879973999e-41,0.06209718263553335
0.1,1.0,0.8,417,4.8465711039792e-41,0.0616409341708813
0.1,1.0,0.8,418,3.8772568831833603e-41,0.061743452557820454
0.1,1.0,0.8,419,3.101805506546688e-41,0.06150152719684921
0.1,1.0,0.8,420,2.4814444052373507e-41,0.06104419014546979
0.1,1.0,0.8,421,1.9851555241898808e-41,0.060566088585698015
0.1,1.0,0.8,422,1.5881244193519046e-41,0.06054091930305514
0.1,1.0,0.8,423,1.2704995354815238e-41,0.060426269598676044
0.1,1.0,0.8,424,1.016399628385219e-41,0.060125942215516266
0.1,1.0,0.8,425,8.131197027081754e-42,0.06002123026684916
0.1,1.0,0.8,426,6.504957621665404e-42,0.05980526250020932
0.1,1.0,0.8,427,5.203966097332323e-42,0.059770758224881336
0.1,1.0,0.8,428,4.163172877865858e-42,0.05994624539758118
0.1,1.0,0.8,429,3.330538302292687e-42,0.05960853392406993
0.1,1.0,0.8,430,2.6644306418341496e-42,0.059232906605769776
0.1,1.0,0.8,431,2.13154451346732e-42,0.05903074790909664
0.1,1.0,0.8,432,1.705235610773856e-42,0.05872989921341271
0.1,1.0,0.8,433,1.3641884886190849e-42,0.058579268924248744
0.1,1.0,0.8,434,1.091350790895268e-42,0.05854584981752903
0.1,1.0,0.8,435,8.730806327162145e-43,0.0585182895951231
0.1,1.0,0.8,436,6.984645061729715e-43,0.05854707482291075
0.1,1.0,0.8,437,5.587716049383773e-43,0.05847419554914664
0.1,1.0,0.8,438,4.470172839507018e-43,0.058577622842628393
0.1,1.0,0.8,439,3.576138271605615e-43,0.05859343101079561
0.1,1.0,0.8,440,2.860910617284492e-43,0.05851035439786865
0.1,1.0,0.8,441,2.2887284938275937e-43,0.058207089884296834
0.1,1.0,0.8,442,1.8309827950620752e-43,0.0581763558054958
0.1,1.0,0.8,443,1.4647862360496602e-43,0.05795633233827799
0.1,1.0,0.8,444,1.1718289888397282e-43,0.05755861186281927
0.1,1.0,0.8,445,9.374631910717827e-44,0.057519554158624864
0.1,1.0,0.8,446,7.499705528574262e-44,0.057481741866858095
0.1,1.0,0.8,447,5.99976442285941e-44,0.05740873159059395
0.1,1.0,0.8,448,4.799811538287528e-44,0.05743507901530107
0.1,1.0,0.8,449,3.8398492306300225e-44,0.0572664714054465
0.1,1.0,0.8,450,3.071879384504018e-44,0.057252158446819836
0.1,1.0,0.8,451,2.4575035076032147e-44,0.057128585470467314
0.1,1.0,0.8,452,1.9660028060825718e-44,0.05681956530470756
0.1,1.0,0.8,453,1.5728022448660575e-44,0.0565443812525204
0.1,1.0,0.8,454,1.258241795892846e-44,0.05620656299140169
0.1,1.0,0.8,455,1.006593436714277e-44,0.05623740071122494
0.1,1.0,0.8,456,8.052747493714216e-45,0.05594722477152552
0.1,1.0,0.8,457,6.442197994971373e-45,0.056026601368368796
0.1,1.0,0.8,458,5.153758395977099e-45,0.05607191112070858
0.1,1.0,0.8,459,4.123006716781679e-45,0.05624294250255728
0.1,1.0,0.8,460,3.2984053734253435e-45,0.05590240739125869
0.1,1.0,0.8,461,2.638724298740275e-45,0.05560361307148502
0.1,1.0,0.8,462,2.1109794389922203e-45,0.05561446614699759
0.1,1.0,0.8,463,1.688783551193776e-45,0.05531061163459278
0.1,1.0,0.8,464,1.3510268409550211e-45,0.05529179626118905
0.1,1.0,0.8,465,1.0808214727640168e-45,0.05506632779621138
0.1,1.0,0.8,466,8.646571782112136e-46,0.05519550603083779
0.1,1.0,0.8,467,6.917257425689709e-46,0.055184639139346785
0.1,1.0,0.8,468,5.533805940551768e-46,0.0549816406440262
0.1,1.0,0.8,469,4.4270447524414146e-46,0.054940473849938574
0.1,1.0,0.8,470,3.541635801953132e-46,0.05495341057252621
0.1,1.0,0.8,471,2.8333086415625053e-46,0.054940779625663766
0.1,1.0,0.8,472,2.2666469132500045e-46,0.05489697993876834
0.1,1.0,0.8,473,1.813317530600004e-46,0.054770353499949354
0.1,1.0,0.8,474,1.450654024480003e-46,0.054237743059363484
0.1,1.0,0.8,475,1.1605232195840025e-46,0.05437000416331335
0.1,1.0,0.8,476,9.28418575667202e-47,0.05433381170515768
0.1,1.0,0.8,477,7.427348605337617e-47,0.054499827414556376
0.1,1.0,0.8,478,5.941878884270093e-47,0.054287611029412014
0.1,1.0,0.8,479,4.753503107416075e-47,0.0539587914581555
0.1,1.0,0.8,480,3.8028024859328606e-47,0.05394447777888011
0.1,1.0,0.8,481,3.0422419887462887e-47,0.05399695249679997
0.1,1.0,0.8,482,2.433793590997031e-47,0.054339583503366394
0.1,1.0,0.8,483,1.9470348727976249e-47,0.0542447432529745
0.1,1.0,0.8,484,1.5576278982381e-47,0.05413858093402991
0.1,1.0,0.8,485,1.24610231859048e-47,0.05403892935662766
0.1,1.0,0.8,486,9.968818548723841e-48,0.05396208012720306
0.1,1.0,0.8,487,7.975054838979073e-48,0.05366136686292193
0.1,1.0,0.8,488,6.380043871183259e-48,0.05348722676384513
0.1,1.0,0.8,489,5.104035096946607e-48,0.05347485161800985
0.1,1.0,0.8,490,4.083228077557286e-48,0.05348958676738038
0.1,1.0,0.8,491,3.266582462045829e-48,0.05362220014952055
0.1,1.0,0.8,492,2.6132659696366634e-48,0.05355326943043415
0.1,1.0,0.8,493,2.090612775709331e-48,0.053417735058669945
0.1,1.0,0.8,494,1.672490220567465e-48,0.05320597957474317
0.1,1.0,0.8,495,1.3379921764539719e-48,0.0530120975440921
0.1,1.0,0.8,496,1.0703937411631775e-48,0.052721055854451145
0.1,1.0,0.8,497,8.56314992930542e-49,0.05270607497491087
0.1,1.0,0.8,498,6.850519943444337e-49,0.05265033124141124
0.1,1.0,0.8,499,5.48041595475547e-49,0.0523226414126212
0.1,1.0,0.8,500,4.384332763804376e-49,0.051998193025410575
0.1,1.0,0.8,501,3.507466211043501e-49,0.05171121279413496
0.1,1.0,0.8,502,2.8059729688348013e-49,0.051364216689965055
0.1,1.0,0.8,503,2.244778375067841e-49,0.05143095990220206
0.1,1.0,0.8,504,1.795822700054273e-49,0.05134427197514553
0.1,1.0,0.8,505,1.4366581600434185e-49,0.051312814079820586
0.1,1.0,0.8,506,1.1493265280347348e-49,0.05113691894549878
0.1,1.0,0.8,507,9.19461222427788e-50,0.051032229344459515
0.1,1.0,0.8,508,7.355689779422303e-50,0.05067258280950016
0.1,1.0,0.8,509,5.884551823537843e-50,0.050486410860904024
0.1,1.0,0.8,510,4.707641458830274e-50,0.050754704372969535
0.1,1.0,0.8,511,3.76611316706422e-50,0.05047194729594093
0.1,1.0,0.8,512,3.0128905336513763e-50,0.05044982085534726
0.1,1.0,0.8,513,2.4103124269211013e-50,0.04985658190049708
0.1,1.0,0.8,514,1.928249941536881e-50,0.04979132867615647
0.1,1.0,0.8,515,1.542599953229505e-50,0.049803908088739135
0.1,1.0,0.8,516,1.234079962583604e-50,0.04954971335464455
0.1,1.0,0.8,517,9.872639700668832e-51,0.049539021883263624
0.1,1.0,0.8,518,7.898111760535067e-51,0.049345344218564
0.1,1.0,0.8,519,6.318489408428053e-51,0.04888129057935335
0.1,1.0,0.8,520,5.054791526742443e-51,0.0487906335280974
0.1,1.0,0.8,521,4.0438332213939544e-51,0.04878310849392596
0.1,1.0,0.8,522,3.2350665771151636e-51,0.048723431350455176
0.1,1.0,0.8,523,2.588053261692131e-51,0.04836102305601931
0.1,1.0,0.8,524,2.070442609353705e-51,0.04830489858754225
0.1,1.0,0.8,525,1.6563540874829642e-51,0.04826581985795775
0.1,1.0,0.8,526,1.3250832699863714e-51,0.04799842939512201
0.1,1.0,0.8,527,1.0600666159890971e-51,0.04774564379553424
0.1,1.0,0.8,528,8.480532927912778e-52,0.04740826669593184
0.1,1.0,0.8,529,6.784426342330222e-52,0.0471250565473033
0.1,1.0,0.8,530,5.427541073864178e-52,0.04669474376493889
0.1,1.0,0.8,531,4.342032859091343e-52,0.04657446454807741
0.1,1.0,0.8,532,3.473626287273075e-52,0.04636065855361804
0.1,1.0,0.8,533,2.77890102981846e-52,0.04617073123151266
0.1,1.0,0.8,534,2.223120823854768e-52,0.04621008626247258
0.1,1.0,0.8,535,1.7784966590838144e-52,0.0462531473948554
0.1,1.0,0.8,536,1.4227973272670518e-52,0.046046106454097915
0.1,1.0,0.8,537,1.1382378618136413e-52,0.04596988010238679
0.1,1.0,0.8,538,9.105902894509132e-53,0.04589123701989866
0.1,1.0,0.8,539,7.284722315607306e-53,0.04556348120237518
0.1,1.0,0.8,540,5.827777852485845e-53,0.04534201681034589
0.1,1.0,0.8,541,4.662222281988677e-53,0.045271886102992084
0.1,1.0,0.8,542,3.729777825590941e-53,0.04514114876337203
0.1,1.0,0.8,543,2.983822260472753e-53,0.044908565099536626
0.1,1.0,0.8,544,2.3870578083782027e-53,0.04466124964562351
0.1,1.0,0.8,545,1.9096462467025621e-53,0.04447648300289704
0.1,1.0,0.8,546,1.52771699736205e-53,0.04451100145700417
0.1,1.0,0.8,547,1.22217359788964e-53,0.04443515495438113
0.1,1.0,0.8,548,9.777388783117121e-54,0.04425185812166827
0.1,1.0,0.8,549,7.821911026493696e-54,0.043848658759513534
0.1,1.0,0.8,550,6.257528821194957e-54,0.04346869189432517
0.1,1.0,0.8,551,5.0060230569559665e-54,0.043180676397282805
0.1,1.0,0.8,552,4.0048184455647735e-54,0.04314801080116263
0.1,1.0,0.8,553,3.203854756451819e-54,0.04319261467053431
0.1,1.0,0.8,554,2.563083805161455e-54,0.042878484373282226
0.1,1.0,0.8,555,2.0504670441291644e-54,0.042635597322866925
0.1,1.0,0.8,556,1.6403736353033314e-54,0.04279038781777143
0.1,1.0,0.8,557,1.3122989082426652e-54,0.042758311185673484
0.1,1.0,0.8,558,1.0498391265941323e-54,0.04268358281106888
0.1,1.0,0.8,559,8.398713012753058e-55,0.042439194763685385
0.1,1.0,0.8,560,6.718970410202448e-55,0.042038756578991004
0.1,1.0,0.8,561,5.375176328161958e-55,0.04208478712951182
0.1,1.0,0.8,562,4.300141062529567e-55,0.04222655662243471
0.1,1.0,0.8,563,3.4401128500236535e-55,0.04221606604628375
0.1,1.0,0.8,564,2.752090280018923e-55,0.04209380296408613
0.1,1.0,0.8,565,2.2016722240151384e-55,0.04230683882029914
0.1,1.0,0.8,566,1.761337779212111e-55,0.04214541859810228
0.1,1.0,0.8,567,1.4090702233696889e-55,0.04195423432865072
0.1,1.0,0.8,568,1.1272561786957511e-55,0.04208759247195963
0.1,1.0,0.8,569,9.01804942956601e-56,0.0418709442391321
0.1,1.0,0.8,570,7.214439543652808e-56,0.04166822061300916
0.1,1.0,0.8,571,5.771551634922247e-56,0.04177491745097432
0.1,1.0,0.8,572,4.617241307937798e-56,0.04180688216146342
0.1,1.0,0.8,573,3.693793046350238e-56,0.041659620243729725
0.1,1.0,0.8,574,2.955034437080191e-56,0.04131947368599992
0.1,1.0,0.8,575,2.364027549664153e-56,0.04130876070133621
0.1,1.0,0.8,576,1.8912220397313224e-56,0.04108979210455514
0.1,1.0,0.8,577,1.512977631785058e-56,0.041034830225246385
0.1,1.0,0.8,578,1.2103821054280465e-56,0.041014920431988344
0.1,1.0,0.8,579,9.683056843424373e-57,0.04080698782234265
0.1,1.0,0.8,580,7.746445474739498e-57,0.04049938396896735
0.1,1.0,0.8,581,6.197156379791598e-57,0.04025233661700033
0.1,1.0,0.8,582,4.957725103833279e-57,0.04008403851955044
0.1,1.0,0.8,583,3.966180083066624e-57,0.03978806552892515
0.1,1.0,0.8,584,3.172944066453299e-57,0.039707245640708204
0.1,1.0,0.8,585,2.5383552531626393e-57,0.03961005326857481
0.1,1.0,0.8,586,2.0306842025301117e-57,0.039518309589230534
0.1,1.0,0.8,587,1.6245473620240893e-57,0.03937367273313406
0.1,1.0,0.8,588,1.2996378896192717e-57,0.03911782723067847
0.1,1.0,0.8,589,1.0397103116954174e-57,0.039185752436756094
0.1,1.0,0.8,590,8.317682493563339e-58,0.038978489847173864
0.1,1.0,0.8,591,6.654145994850672e-58,0.03923473771122535
0.1,1.0,0.8,592,5.3233167958805374e-58,0.0393436950708432
0.1,1.0,0.8,593,4.25865343670443e-58,0.039333961493291866
0.1,1.0,0.8,594,3.406922749363544e-58,0.03930635723855516
0.1,1.0,0.8,595,2.7255381994908357e-58,0.03921372427747709
0.1,1.0,0.8,596,2.1804305595926688e-58,0.038886691360644224
0.1,1.0,0.8,597,1.744344447674135e-58,0.0388186868099559
0.1,1.0,0.8,598,1.395475558139308e-58,0.03863199457353059
0.1,1.0,0.8,599,1.1163804465114466e-58,0.038314678142268487
0.1,1.0,0.8,600,8.931043572091573e-59,0.03815957323745179
0.1,1.0,0.8,601,7.144834857673259e-59,0.03823749297279352
0.1,1.0,0.8,602,5.715867886138607e-59,0.03809719034474439
0.1,1.0,0.8,603,4.572694308910886e-59,0.038489714525768416
0.1,1.0,0.8,604,3.658155447128709e-59,0.0384341897904701
0.1,1.0,0.8,605,2.9265243577029674e-59,0.03841450560887827
0.1,1.0,0.8,606,2.341219486162374e-59,0.038156992224501904
0.1,1.0,0.8,607,1.8729755889298995e-59,0.03831110765558789
0.1,1.0,0.8,608,1.4983804711439197e-59,0.03835722639316047
0.1,1.0,0.8,609,1.1987043769151358e-59,0.038345524441884694
0.1,1.0,0.8,610,9.589635015321086e-60,0.038336529165317594
0.1,1.0,0.8,611,7.67170801225687e-60,0.038360502201505685
0.1,1.0,0.8,612,6.137366409805496e-60,0.03841986979994668
0.1,1.0,0.8,613,4.909893127844397e-60,0.03859678569033451
0.1,1.0,0.8,614,3.927914502275518e-60,0.03837914567147236
0.1,1.0,0.8,615,3.1423316018204143e-60,0.03827021141123642
0.1,1.0,0.8,616,2.5138652814563315e-60,0.0382590008369252
0.1,1.0,0.8,617,2.0110922251650654e-60,0.03839872662393447
0.1,1.0,0.8,618,1.6088737801320525e-60,0.03846442603898271
0.1,1.0,0.8,619,1.2870990241056421e-60,0.03852835501849705
0.1,1.0,0.8,620,1.0296792192845137e-60,0.03844380039029136
0.1,1.0,0.8,621,8.23743375427611e-61,0.03833736003987631
0.1,1.0,0.8,622,6.589947003420889e-61,0.038555192228593854
0.1,1.0,0.8,623,5.271957602736711e-61,0.03842161271055697
0.1,1.0,0.8,624,4.217566082189369e-61,0.03863550064427371
0.1,1.0,0.8,625,3.3740528657514954e-61,0.03869293740415417
0.1,1.0,0.8,626,2.6992422926011963e-61,0.038537669765073314
0.1,1.0,0.8,627,2.1593938340809572e-61,0.03836920387354312
0.1,1.0,0.8,628,1.727515067264766e-61,0.03812488397869543
0.1,1.0,0.8,629,1.3820120538118128e-61,0.03816952721938746
0.1,1.0,0.8,630,1.1056096430494503e-61,0.03779513465448885
0.1,1.0,0.8,631,8.844877144395604e-62,0.03783919586598469
0.1,1.0,0.8,632,7.0759017155164825e-62,0.037906360238694085
0.1,1.0,0.8,633,5.6607213724131865e-62,0.03771742316546032
0.1,1.0,0.8,634,4.52857709793055e-62,0.037698735814416906
0.1,1.0,0.8,635,3.62286167834444e-62,0.037812086540738796
0.1,1.0,0.8,636,2.898289342675552e-62,0.03771404251866668
0.1,1.0,0.8,637,2.318631474140442e-62,0.0377179257529618
0.1,1.0,0.8,638,1.8549051793123534e-62,0.037799773053059704
0.1,1.0,0.8,639,1.483924143449883e-62,0.03767123300754818
0.1,1.0,0.8,640,1.1871393147599063e-62,0.03756443435158135
0.1,1.0,0.8,641,9.497114518079251e-63,0.03746572379721921
0.1,1.0,0.8,642,7.597691614463401e-63,0.037395594588261256
0.1,1.0,0.8,643,6.078153291570721e-63,0.03733839615229393
0.1,1.0,0.8,644,4.862522633256578e-63,0.0369704052821091
0.1,1.0,0.8,645,3.890018106605262e-63,0.03668089411019083
0.1,1.0,0.8,646,3.11201448528421e-63,0.03686014580609309
0.1,1.0,0.8,647,2.4896115882273683e-63,0.036516707873127656
0.1,1.0,0.8,648,1.9916892705818946e-63,0.036593028377489845
0.1,1.0,0.8,649,1.5933514164655157e-63,0.036498846607958525
0.1,1.0,0.8,650,1.2746811331724127e-63,0.036466620851024194
0.1,1.0,0.8,651,1.0197449065379302e-63,0.03665422277686955
0.1,1.0,0.8,652,8.157959252303443e-64,0.036898485137760534
0.1,1.0,0.8,653,6.526367401842754e-64,0.03699860165563423
0.1,1.0,0.8,654,5.221093921474204e-64,0.03687160936011425
0.1,1.0,0.8,655,4.176875137179363e-64,0.03676718345126494
0.1,1.0,0.8,656,3.341500109743491e-64,0.03682797013852741
0.1,1.0,0.8,657,2.6732000877947928e-64,0.03655429886687132
0.1,1.0,0.8,658,2.1385600702358342e-64,0.03624911490923053
0.1,1.0,0.8,659,1.7108480561886676e-64,0.03617019335390213
0.1,1.0,0.8,660,1.3686784449509341e-64,0.0363057262912017
0.1,1.0,0.8,661,1.0949427559607473e-64,0.036140266077825826
0.1,1.0,0.8,662,8.759542047685979e-65,0.036053564092077904
0.1,1.0,0.8,663,7.007633638148783e-65,0.03616661842894879
0.1,1.0,0.8,664,5.606106910519027e-65,0.03632713907708288
0.1,1.0,0.8,665,4.484885528415222e-65,0.036156564844082084
0.1,1.0,0.8,666,3.587908422732178e-65,0.03624478817471427
0.1,1.0,0.8,667,2.8703267381857424e-65,0.036125437708109845
0.1,1.0,0.8,668,2.296261390548594e-65,0.035920840181199364
0.1,1.0,0.8,669,1.8370091124388754e-65,0.0356905782924058
0.1,1.0,0.8,670,1.4696072899511003e-65,0.035864326734567714
0.1,1.0,0.8,671,1.1756858319608804e-65,0.03574453644267889
0.1,1.0,0.8,672,9.405486655687043e-66,0.03591499381103984
0.1,1.0,0.8,673,7.524389324549635e-66,0.035783274264590194
0.1,1.0,0.8,674,6.019511459639708e-66,0.03595261100088439
0.1,1.0,0.8,675,4.815609167711767e-66,0.036008366852485596
0.1,1.0,0.8,676,3.852487334169414e-66,0.03602855682409271
0.1,1.0,0.8,677,3.0819898673355313e-66,0.035976726052332604
0.1,1.0,0.8,678,2.4655918938684253e-66,0.03586527674158647
0.1,1.0,0.8,679,1.9724735150947403e-66,0.03563605101371489
0.1,1.0,0.8,680,1.5779788120757922e-66,0.03568012649846109
0.1,1.0,0.8,681,1.262383049660634e-66,0.035745731939026
0.1,1.0,0.8,682,1.0099064397285072e-66,0.03585580415968018
0.1,1.0,0.8,683,8.079251517828058e-67,0.03605211936848992
0.1,1.0,0.8,684,6.463401214262446e-67,0.0360003963635973
0.1,1.0,0.8,685,5.170720971409957e-67,0.035978947700879164
0.1,1.0,0.8,686,4.136576777127966e-67,0.03597578483271562
0.1,1.0,0.8,687,3.309261421702373e-67,0.036119403397779366
0.1,1.0,0.8,688,2.6474091373618988e-67,0.035770358833665784
0.1,1.0,0.8,689,2.117927309889519e-67,0.03596912568282584
0.1,1.0,0.8,690,1.6943418479116152e-67,0.03621104758884216
0.1,1.0,0.8,691,1.3554734783292924e-67,0.03599315252572892
0.1,1.0,0.8,692,1.084378782663434e-67,0.03604408323275407
0.1,1.0,0.8,693,8.675030261307472e-68,0.03593662728030762
0.1,1.0,0.8,694,6.940024209045978e-68,0.03585055339619464
0.1,1.0,0.8,695,5.5520193672367825e-68,0.03594889633466813
0.1,1.0,0.8,696,4.441615493789426e-68,0.03588453557941002
0.1,1.0,0.8,697,3.5532923950315413e-68,0.03600785678996682
0.1,1.0,0.8,698,2.842633916025233e-68,0.036111016019923406
0.1,1.0,0.8,699,2.2741071328201866e-68,0.03573335161799443
0.1,1.0,0.8,700,1.8192857062561496e-68,0.03563079154764776
0.1,1.0,0.8,701,1.4554285650049196e-68,0.03575346917849716
0.1,1.0,0.8,702,1.1643428520039358e-68,0.03541329459526777
0.1,1.0,0.8,703,9.314742816031487e-69,0.03556816226523189
